('Ano','Mês','Países','Valor US$ FOB'),
(2026,'Janeiro','Marianas do Norte, Ilhas',329),
(2026,'Janeiro','Marrocos',57479054),
(2026,'Janeiro','Marshall, Ilhas',320605),
(2026,'Janeiro','Maurício',5637),
(2026,'Janeiro','Mayotte',14),
(2026,'Janeiro','Mianmar',1286681),
(2026,'Janeiro','Moldávia',364967),
(2026,'Janeiro','Mongólia',1196527),
(2026,'Janeiro','Montenegro',9255),
(2026,'Janeiro','Montserrat',130),
(2026,'Janeiro','México',474656133),
(2026,'Janeiro','Mônaco',552714),
(2026,'Janeiro','Namíbia',1454),
(2026,'Janeiro','Nauru',6587),
(2026,'Janeiro','Nepal',2680),
(2026,'Janeiro','Nicarágua',390131),
(2026,'Janeiro','Nigéria',11799387),
(2026,'Janeiro','Niue',153),
(2026,'Janeiro','Norfolk, Ilha',5),
(2026,'Janeiro','Noruega',83644589),
(2026,'Janeiro','Nova Caledônia',11632),
(2026,'Janeiro','Nova Zelândia',4324229),
(2026,'Janeiro','Não Definido',33115),
(2026,'Janeiro','Níger',9981),
(2026,'Janeiro','Omã',53372113),
(2026,'Janeiro','Palau',338),
(2026,'Janeiro','Panamá',1347254),
(2026,'Janeiro','Papua Nova Guiné',32565),
(2026,'Janeiro','Paquistão',13940625),
(2026,'Janeiro','Paraguai',257792296),
(2026,'Janeiro','Países Baixos (Holanda)',148004152),
(2026,'Janeiro','Peru',161433506),
(2026,'Janeiro','Polinésia Francesa',112),
(2026,'Janeiro','Polônia',78177812),
(2026,'Janeiro','Porto Rico',32168395),
(2026,'Janeiro','Portugal',89856894),
(2026,'Janeiro','Quênia',10339),
(2026,'Janeiro','Reino Unido',254110770),
(2026,'Janeiro','República Centro-Africana',9857),
(2026,'Janeiro','República Dominicana',2926909),
(2026,'Janeiro','Romênia',30601218),
(2026,'Janeiro','Rússia',530922944),
(2026,'Janeiro','Samoa',60467),
(2026,'Janeiro','Samoa Americana',15110),
(2026,'Janeiro','San Marino',2109719),
(2026,'Janeiro','Seicheles',71576),
(2026,'Janeiro','Senegal',147683),
(2026,'Janeiro','Serra Leoa',1423),
(2026,'Janeiro','Singapura',75952159),
(2026,'Janeiro','Somália',353),
(2026,'Janeiro','Sri Lanka',8469269),
(2026,'Janeiro','Suazilândia',167),
(2026,'Janeiro','Sudão',191988),
(2026,'Janeiro','Suriname',49),
(2026,'Janeiro','Suécia',150894282),
(2026,'Janeiro','Suíça',234434363),
(2026,'Janeiro','São Cristóvão e Névis',5301),
(2026,'Janeiro','Sérvia',4481527),
(2026,'Janeiro','Síria',42907),
(2026,'Janeiro','Tadjiquistão',137),
(2026,'Janeiro','Tailândia',217427092),
(2026,'Janeiro','Taiwan (Formosa)',226606905),
(2026,'Janeiro','Tanzânia',120224),
(2026,'Janeiro','Tcheca, República',61832582),
(2026,'Janeiro','Território Britânico do Oceano Índico',130686),
(2026,'Janeiro','Timor Leste',1018),
(2026,'Janeiro','Togo',105328),
(2026,'Janeiro','Toquelau',3543),
(2026,'Janeiro','Trinidad e Tobago',56554043),
(2026,'Janeiro','Tunísia',8067684),
(2026,'Janeiro','Turcomenistão',49008256),
(2026,'Janeiro','Turquia',95889757),
(2026,'Janeiro','Ucrânia',8949977),
(2026,'Janeiro','Uganda',94371),
(2026,'Janeiro','Uruguai',141831897),
(2026,'Janeiro','Uzbequistão',1994834),
(2026,'Janeiro','Venezuela',30464633),
(2026,'Janeiro','Vietnã',332063428),
(2026,'Janeiro','Virgens, Ilhas (Americanas)',3258),
(2026,'Janeiro','Virgens, Ilhas (Britânicas)',200121),
(2026,'Janeiro','Zimbábue',66779),
(2026,'Janeiro','Zâmbia',117775),
(2026,'Janeiro','África do Sul',80021582),
(2026,'Janeiro','Áustria',106460052),
(2026,'Janeiro','Índia',568337775),
(2025,'Dezembro','Afeganistão',48415),
(2025,'Dezembro','Aland, Ilhas',9933),
(2025,'Dezembro','Albânia',82361),
(2025,'Dezembro','Alemanha',1093569169),
(2025,'Dezembro','Andorra',494),
(2025,'Dezembro','Angola',67048456),
(2025,'Dezembro','Anguilla',27726),
(2025,'Dezembro','Antártica',1232),
(2025,'Dezembro','Antígua e Barbuda',4884),
(2025,'Dezembro','Argentina',1067495611),
(2025,'Dezembro','Argélia',99588992),
(2025,'Dezembro','Armênia',1509523),
(2025,'Dezembro','Aruba',337),
(2025,'Dezembro','Arábia Saudita',213974724),
(2025,'Dezembro','Austrália',112070415),
(2025,'Dezembro','Azerbaijão',190080),
(2025,'Dezembro','Bangladesh',22843549),
(2025,'Dezembro','Barbados',62813),
(2025,'Dezembro','Barein',40460637),
(2025,'Dezembro','Belarus',49285),
(2025,'Dezembro','Belize',113153),
(2025,'Dezembro','Benin',27182),
(2025,'Dezembro','Bermudas',14612),
(2025,'Dezembro','Bolívia',93483315),
(2025,'Dezembro','Bonaire, Saint Eustatius e Saba',1424),
(2025,'Dezembro','Botsuana',93756),
(2025,'Dezembro','Brasil',35191626),
(2025,'Dezembro','Brunei',223),
(2025,'Dezembro','Bulgária',9164755),
(2025,'Dezembro','Burkina Faso',7683),
(2025,'Dezembro','Butão',86652),
(2025,'Dezembro','Bélgica',182340605),
(2025,'Dezembro','Bósnia-Herzegovina',748540),
(2025,'Dezembro','Cabo Verde',3439),
(2025,'Dezembro','Camarões',916409),
(2025,'Dezembro','Camboja',19819525),
(2025,'Dezembro','Canadá',243799126),
(2025,'Dezembro','Catar',28800142),
(2025,'Dezembro','Cayman, Ilhas',574),
(2025,'Dezembro','Cazaquistão',925379),
(2025,'Dezembro','Chile',304736477),
(2025,'Dezembro','China',5440994595),
(2025,'Dezembro','Chipre',128223),
(2025,'Dezembro','Christmas (Navidad), Ilha',454),
(2025,'Dezembro','Colômbia',143819585),
(2025,'Dezembro','Congo, República Democrática',20620572),
(2025,'Dezembro','Coreia do Sul',493689944),
(2025,'Dezembro','Costa Rica',15225959),
(2025,'Dezembro','Costa do Marfim',7043749),
(2025,'Dezembro','Coveite (Kuweit)',63587),
(2025,'Dezembro','Croácia',4374752),
(2025,'Dezembro','Cuba',37253),
(2025,'Dezembro','Curaçao',56247),
(2025,'Dezembro','Dinamarca',87089778),
(2025,'Dezembro','Dominica',119),
(2025,'Dezembro','Egito',95387225),
(2025,'Dezembro','El Salvador',1406708),
(2025,'Dezembro','Emirados Árabes Unidos',67512975),
(2025,'Dezembro','Equador',7957078),
(2025,'Dezembro','Eritreia',2952),
(2025,'Dezembro','Eslováquia',47214011),
(2025,'Dezembro','Eslovênia',31202416),
(2025,'Dezembro','Espanha',343848679),
(2025,'Dezembro','Estados Unidos',3192368290),
(2025,'Dezembro','Estônia',3607876),
(2025,'Dezembro','Etiópia',62108),
(2025,'Dezembro','Filipinas',24125671),
(2025,'Dezembro','Finlândia',165136263),
(2025,'Dezembro','França',537471729),
(2025,'Dezembro','Gana',3350974),
(2025,'Dezembro','Geórgia',76992),
(2025,'Dezembro','Gibraltar',372),
(2025,'Dezembro','Grécia',16205091),
(2025,'Dezembro','Guatemala',6936074),
(2025,'Dezembro','Guiana',62015248),
(2025,'Dezembro','Guiana Francesa',93),
(2025,'Dezembro','Haiti',254099),
(2025,'Dezembro','Honduras',2377851),
(2025,'Dezembro','Hong Kong',72926657),
(2025,'Dezembro','Hungria',31036385),
(2025,'Dezembro','Indonésia',194608896),
(2025,'Dezembro','Iraque',222438),
(2025,'Dezembro','Irlanda',65409854),
(2025,'Dezembro','Irã',849726),
(2025,'Dezembro','Islândia',2848833),
(2025,'Dezembro','Israel',108754624),
(2025,'Dezembro','Itália',591412877),
(2025,'Dezembro','Iêmen',156),
(2025,'Dezembro','Jamaica',136530),
(2025,'Dezembro','Japão',429620995),
(2025,'Dezembro','Jordânia',519097),
(2025,'Dezembro','Laos',364601),
(2025,'Dezembro','Lesoto',447),
(2025,'Dezembro','Letônia',12464307),
(2025,'Dezembro','Liechtenstein',691046),
(2025,'Dezembro','Lituânia',12284720),
(2025,'Dezembro','Luxemburgo',4029299),
(2025,'Dezembro','Líbano',676162),
(2025,'Dezembro','Líbia',266946),
(2025,'Dezembro','Macau',73790),
(2025,'Dezembro','Macedônia',1291349),
(2025,'Dezembro','Madagascar',589558),
(2025,'Dezembro','Malavi',496),
(2025,'Dezembro','Malta',627925),
(2025,'Dezembro','Malásia',127845218),
(2025,'Dezembro','Marianas do Norte, Ilhas',313),
(2025,'Dezembro','Marrocos',63404578),
(2025,'Dezembro','Marshall, Ilhas',63958),
(2025,'Dezembro','Maurício',67077),
(2025,'Dezembro','Mianmar',2165242),
(2025,'Dezembro','Moldávia',595444),
(2025,'Dezembro','Mongólia',42000),
(2025,'Dezembro','Montserrat',581),
(2025,'Dezembro','Moçambique',7127334),
(2025,'Dezembro','México',528516896),
(2025,'Dezembro','Mônaco',563004),
(2025,'Dezembro','Namíbia',41),
(2025,'Dezembro','Nepal',40270),
(2025,'Dezembro','Nicarágua',40583),
(2025,'Dezembro','Nigéria',115300703),
(2025,'Dezembro','Niue',34),
(2025,'Dezembro','Noruega',77659759),
(2025,'Dezembro','Nova Caledônia',10679),
(2025,'Dezembro','Nova Zelândia',3899771),
(2025,'Dezembro','Não Definido',4925),
(2025,'Dezembro','Níger',189),
(2025,'Dezembro','Omã',134711696),
(2025,'Dezembro','Organizações Internacionais',53),
(2025,'Dezembro','Palestina',2396),
(2025,'Dezembro','Panamá',1327660),
(2025,'Dezembro','Paquistão',12685907),
(2025,'Dezembro','Paraguai',243494781),
(2025,'Dezembro','Países Baixos (Holanda)',232688276),
(2025,'Dezembro','Peru',117046900),
(2025,'Dezembro','Polônia',76923689),
(2025,'Dezembro','Porto Rico',29055061),
(2025,'Dezembro','Portugal',110016911),
(2025,'Dezembro','Quênia',219887),
(2025,'Dezembro','Reino Unido',294581948),
(2025,'Dezembro','República Centro-Africana',2485),
(2025,'Dezembro','República Dominicana',5239879),
(2025,'Dezembro','Reunião',18),
(2025,'Dezembro','Romênia',24986478),
(2025,'Dezembro','Rússia',707974415),
(2025,'Dezembro','Samoa',60717),
(2025,'Dezembro','Samoa Americana',5309),
(2025,'Dezembro','San Marino',1185884),
(2025,'Dezembro','Santa Helena',123),
(2025,'Dezembro','Seicheles',15697),
(2025,'Dezembro','Senegal',147678),
(2025,'Dezembro','Serra Leoa',2370),
(2025,'Dezembro','Singapura',75610538),
(2025,'Dezembro','Sint Maarten',6644),
(2025,'Dezembro','Somália',1424),
(2025,'Dezembro','Sri Lanka',9747806),
(2025,'Dezembro','Suazilândia',80367),
(2025,'Dezembro','Sudão',169528),
(2025,'Dezembro','Suécia',127151037),
(2025,'Dezembro','Suíça',188619923),
(2025,'Dezembro','São Cristóvão e Névis',3778),
(2025,'Dezembro','Sérvia',7303264),
(2025,'Dezembro','Tadjiquistão',6881),
(2025,'Dezembro','Tailândia',199857189),
(2025,'Dezembro','Taiwan (Formosa)',208467362),
(2025,'Dezembro','Tanzânia',23562),
(2025,'Dezembro','Tcheca, República',56239804),
(2025,'Dezembro','Terras Austrais Francesas',720),
(2025,'Dezembro','Togo',1808),
(2025,'Dezembro','Toquelau',3672),
(2025,'Dezembro','Trinidad e Tobago',48843719),
(2025,'Dezembro','Tunísia',5936817),
(2025,'Dezembro','Turcomenistão',40657114),
(2025,'Dezembro','Turquia',110925687),
(2025,'Dezembro','Ucrânia',5293018),
(2025,'Dezembro','Uganda',2158),
(2025,'Dezembro','Uruguai',145123037),
(2025,'Dezembro','Uzbequistão',12542483),
(2025,'Dezembro','Vaticano',203),
(2025,'Dezembro','Venezuela',35413771),
(2025,'Dezembro','Vietnã',289570394),
(2025,'Dezembro','Virgens, Ilhas (Americanas)',33),
(2025,'Dezembro','Virgens, Ilhas (Britânicas)',53923),
(2025,'Dezembro','Zimbábue',38536),
(2025,'Dezembro','Zâmbia',141588),
(2025,'Dezembro','África do Sul',64725818),
(2025,'Dezembro','Áustria',143984610),
(2025,'Dezembro','Índia',696389455),
(2025,'Novembro','Afeganistão',8771),
(2025,'Novembro','Aland, Ilhas',14555),
(2025,'Novembro','Albânia',274599),
(2025,'Novembro','Alemanha',1179960972),
(2025,'Novembro','Andorra',4493),
(2025,'Novembro','Angola',64552832),
(2025,'Novembro','Anguilla',292),
(2025,'Novembro','Antártica',1032),
(2025,'Novembro','Argentina',1099326056),
(2025,'Novembro','Argélia',84792566),
(2025,'Novembro','Armênia',19895),
(2025,'Novembro','Arábia Saudita',228111065),
(2025,'Novembro','Austrália',86856398),
(2025,'Novembro','Bancos Centrais',3),
(2025,'Novembro','Bangladesh',18972419),
(2025,'Novembro','Barbados',866),
(2025,'Novembro','Barein',16069519),
(2025,'Novembro','Belarus',237877),
(2025,'Novembro','Belize',8828),
(2025,'Novembro','Benin',13630),
(2025,'Novembro','Bermudas',473),
(2025,'Novembro','Bolívia',107142517),
(2025,'Novembro','Botsuana',43750),
(2025,'Novembro','Brasil',42989916),
(2025,'Novembro','Brunei',9475),
(2025,'Novembro','Bulgária',8122157),
(2025,'Novembro','Butão',48414),
(2025,'Novembro','Bélgica',203944652),
(2025,'Novembro','Bósnia-Herzegovina',547504),
(2025,'Novembro','Camarões',226715),
(2025,'Novembro','Camboja',18968262),
(2025,'Novembro','Canadá',234899158),
(2025,'Novembro','Catar',59696769),
(2025,'Novembro','Cayman, Ilhas',6256),
(2025,'Novembro','Cazaquistão',14224092),
(2025,'Novembro','Chade',29373),
(2025,'Novembro','Chile',444396472),
(2025,'Novembro','China',5693442381),
(2025,'Novembro','Chipre',414182),
(2025,'Novembro','Christmas (Navidad), Ilha',42),
(2025,'Novembro','Colômbia',159822340),
(2025,'Novembro','Comores',55237),
(2025,'Novembro','Congo',1077),
(2025,'Novembro','Coreia do Norte',66837),
(2025,'Novembro','Coreia do Sul',423955633),
(2025,'Novembro','Costa Rica',14622117),
(2025,'Novembro','Costa do Marfim',6733957),
(2025,'Novembro','Croácia',2630654),
(2025,'Novembro','Cuba',221560),
(2025,'Novembro','Curaçao',13782),
(2025,'Novembro','Dinamarca',115787523),
(2025,'Novembro','Dominica',225),
(2025,'Novembro','Egito',96145526),
(2025,'Novembro','El Salvador',1143472),
(2025,'Novembro','Emirados Árabes Unidos',219718387),
(2025,'Novembro','Equador',9702050),
(2025,'Novembro','Eslováquia',48898919),
(2025,'Novembro','Eslovênia',15460896),
(2025,'Novembro','Espanha',294806540),
(2025,'Novembro','Estados Unidos',3757903000),
(2025,'Novembro','Estônia',3131701),
(2025,'Novembro','Etiópia',28837),
(2025,'Novembro','Filipinas',25048986),
(2025,'Novembro','Finlândia',99505821),
(2025,'Novembro','França',506601029),
(2025,'Novembro','Gabão',46229270),
(2025,'Novembro','Gana',5113619),
(2025,'Novembro','Geórgia',750133),
(2025,'Novembro','Gibraltar',43),
(2025,'Novembro','Grécia',7315015),
(2025,'Novembro','Guatemala',13864307),
(2025,'Novembro','Guernsey',83),
(2025,'Novembro','Guiana',701348),
(2025,'Novembro','Guiana Francesa',9561),
(2025,'Novembro','Gâmbia',1084),
(2025,'Novembro','Haiti',478285),
(2025,'Novembro','Honduras',2498559),
(2025,'Novembro','Hong Kong',73099170),
(2025,'Novembro','Hungria',46044598),
(2025,'Novembro','Indonésia',182889112),
(2025,'Novembro','Iraque',217561),
(2025,'Novembro','Irlanda',134556535),
(2025,'Novembro','Irã',24467736),
(2025,'Novembro','Islândia',709993),
(2025,'Novembro','Israel',110945605),
(2025,'Novembro','Itália',561386687),
(2025,'Novembro','Jamaica',6219),
(2025,'Novembro','Japão',435260408),
(2025,'Novembro','Jordânia',8166045),
(2025,'Novembro','Laos',744075),
(2025,'Novembro','Letônia',2446520),
(2025,'Novembro','Liechtenstein',1063581),
(2025,'Novembro','Lituânia',5069724),
(2025,'Novembro','Luxemburgo',10674255),
(2025,'Novembro','Líbano',3318274),
(2025,'Novembro','Líbia',491951),
(2025,'Novembro','Macau',118293),
(2025,'Novembro','Macedônia',1996231),
(2025,'Novembro','Madagascar',321410),
(2025,'Novembro','Malavi',313648),
(2025,'Novembro','Mali',3),
(2025,'Novembro','Malta',959402),
(2025,'Novembro','Malásia',127593218),
(2025,'Novembro','Marianas do Norte, Ilhas',306),
(2025,'Novembro','Marrocos',51704647),
(2025,'Novembro','Marshall, Ilhas',136124),
(2025,'Novembro','Maurício',142027),
(2025,'Novembro','Mianmar',885896),
(2025,'Novembro','Micronésia',5063),
(2025,'Novembro','Moldávia',369401),
(2025,'Novembro','Mongólia',225264),
(2025,'Novembro','Montenegro',2344),
(2025,'Novembro','Moçambique',48000),
(2025,'Novembro','México',714506848),
(2025,'Novembro','Mônaco',299764),
(2025,'Novembro','Namíbia',114),
(2025,'Novembro','Nauru',1202),
(2025,'Novembro','Nepal',90916),
(2025,'Novembro','Nicarágua',181887),
(2025,'Novembro','Nigéria',115032626),
(2025,'Novembro','Niue',34),
(2025,'Novembro','Noruega',80640662),
(2025,'Novembro','Nova Caledônia',2311),
(2025,'Novembro','Nova Zelândia',5122578),
(2025,'Novembro','Não Definido',253082),
(2025,'Novembro','Níger',7),
(2025,'Novembro','Omã',75800818),
(2025,'Novembro','Pacífico, Ilhas do (EUA)',2277),
(2025,'Novembro','Panamá',1450755),
(2025,'Novembro','Paquistão',18162240),
(2025,'Novembro','Paraguai',305280322),
(2025,'Novembro','Países Baixos (Holanda)',267064409),
(2025,'Novembro','Peru',135673242),
(2025,'Novembro','Polônia',69329579),
(2025,'Novembro','Porto Rico',25251538),
(2025,'Novembro','Portugal',104284489),
(2025,'Novembro','Quirguistão',728),
(2025,'Novembro','Quênia',102488),
(2025,'Novembro','Reino Unido',298962529),
(2025,'Novembro','República Centro-Africana',202),
(2025,'Novembro','República Dominicana',3402608),
(2025,'Novembro','Reunião',19589),
(2025,'Novembro','Romênia',35444953),
(2025,'Novembro','Rússia',412493863),
(2025,'Novembro','Samoa',46591),
(2025,'Novembro','Samoa Americana',15313),
(2025,'Novembro','San Marino',2325286),
(2025,'Novembro','Seicheles',12702),
(2025,'Novembro','Senegal',11853),
(2025,'Novembro','Serra Leoa',2547),
(2025,'Novembro','Singapura',60307101),
(2025,'Novembro','Sri Lanka',5903943),
(2025,'Novembro','Suazilândia',12613),
(2025,'Novembro','Sudão',777),
(2025,'Novembro','Suriname',12),
(2025,'Novembro','Suécia',247355354),
(2025,'Novembro','Suíça',228818951),
(2025,'Novembro','São Cristóvão e Névis',7503),
(2025,'Novembro','Sérvia',5430524),
(2025,'Novembro','Síria',288),
(2025,'Novembro','Tadjiquistão',988),
(2025,'Novembro','Tailândia',191899721),
(2025,'Novembro','Taiwan (Formosa)',188636953),
(2025,'Novembro','Tcheca, República',70489308),
(2025,'Novembro','Terras Austrais Francesas',72),
(2025,'Novembro','Território Britânico do Oceano Índico',217),
(2025,'Novembro','Toquelau',616),
(2025,'Novembro','Trinidad e Tobago',36469791),
(2025,'Novembro','Tunísia',7710690),
(2025,'Novembro','Turcomenistão',33014063),
(2025,'Novembro','Turquia',99483419),
(2025,'Novembro','Ucrânia',8188285),
(2025,'Novembro','Uganda',121),
(2025,'Novembro','Uruguai',136160768),
(2025,'Novembro','Uzbequistão',944925),
(2025,'Novembro','Vaticano',33),
(2025,'Novembro','Venezuela',21485299),
(2025,'Novembro','Vietnã',297019468),
(2025,'Novembro','Virgens, Ilhas (Americanas)',78522),
(2025,'Novembro','Virgens, Ilhas (Britânicas)',99538),
(2025,'Novembro','Zimbábue',37118),
(2025,'Novembro','Zâmbia',64032),
(2025,'Novembro','África do Sul',66102302),
(2025,'Novembro','Áustria',127571370),
(2025,'Novembro','Índia',625981281),
(2025,'Outubro','Afeganistão',73604),
(2025,'Outubro','Aland, Ilhas',626),
(2025,'Outubro','Albânia',262068),
(2025,'Outubro','Alemanha',1250050086),
(2025,'Outubro','Angola',65602906),
(2025,'Outubro','Anguilla',5271),
(2025,'Outubro','Antártica',2335),
(2025,'Outubro','Antígua e Barbuda',550),
(2025,'Outubro','Argentina',1237869470),
(2025,'Outubro','Argélia',93031709),
(2025,'Outubro','Armênia',1889037),
(2025,'Outubro','Aruba',66),
(2025,'Outubro','Arábia Saudita',305124420),
(2025,'Outubro','Austrália',90982574),
