Operation;Year;Month;Country;Value US$ FOB
Importação;2026;Janeiro;África do Sul;80021582
Importação;2026;Janeiro;Áustria;106460052
Importação;2026;Janeiro;Índia;568337775
Importação;2026;Fevereiro;Afeganistão;42950
Importação;2026;Fevereiro;Aland, Ilhas;1410
Importação;2026;Fevereiro;Albânia;167094
Importação;2026;Fevereiro;Alemanha;912566
Importação;2026;Fevereiro;Andorra;40
Importação;2026;Fevereiro;Angola;13497
Importação;2026;Fevereiro;Anguilla;1098
Importação;2026;Fevereiro;Antártica;472227
Importação;2026;Fevereiro;Antígua e Barbuda;443
Importação;2026;Fevereiro;Argentina;849656
Importação;2026;Fevereiro;Argélia;19524568
Importação;2026;Fevereiro;Armênia;2624316
Importação;2026;Fevereiro;Aruba;751
Importação;2026;Fevereiro;Arábia Saudita;239227483
Importação;2026;Fevereiro;Austrália;57765922
Importação;2026;Fevereiro;Azerbaijão;4817
Importação;2026;Fevereiro;Bancos Centrais;183
Importação;2026;Fevereiro;Bangladesh;26650322
Importação;2026;Fevereiro;Barbados;19045
Importação;2026;Fevereiro;Barein;6769067
Importação;2026;Fevereiro;Belarus;138060
Importação;2026;Fevereiro;Belize;7688
Importação;2026;Fevereiro;Benin;28632
Importação;2026;Fevereiro;Bermudas;75006
Importação;2026;Fevereiro;Bolívia;92476567
Importação;2026;Fevereiro;Botsuana;68119
Importação;2026;Fevereiro;Brasil;28983269
Importação;2026;Fevereiro;Bulgária;8851897
Importação;2026;Fevereiro;Butão;29619
Importação;2026;Fevereiro;Bélgica;147827388
Importação;2026;Fevereiro;Bósnia-Herzegovina;750694
Importação;2026;Fevereiro;Cabo Verde;981
Importação;2026;Fevereiro;Camarões;562674
Importação;2026;Fevereiro;Camboja;19322
Importação;2026;Fevereiro;Canadá;292366876
Importação;2026;Fevereiro;Catar;14078035
Importação;2026;Fevereiro;Cayman, Ilhas;548
Importação;2026;Fevereiro;Cazaquistão;21381357
Importação;2026;Fevereiro;Chade;63
Importação;2026;Fevereiro;Chile;315002387
Importação;2026;Fevereiro;China;5493290674
Importação;2026;Fevereiro;Chipre;145983
Importação;2026;Fevereiro;Cocos (Keeling), Ilhas;350
Importação;2026;Fevereiro;Colômbia;178059284
Importação;2026;Fevereiro;Comores;12511
Importação;2026;Fevereiro;Congo, República Democrática;2663075
Importação;2026;Fevereiro;Coreia do Norte;12651
Importação;2026;Fevereiro;Coreia do Sul;2948538497
Importação;2026;Fevereiro;Costa Rica;11715
Importação;2026;Fevereiro;Costa do Marfim;122903354
Importação;2026;Fevereiro;Coveite (Kuweit);12733846
Importação;2026;Fevereiro;Croácia;5030
Importação;2026;Fevereiro;Cuba;9433
Importação;2026;Fevereiro;Curaçao;234448
Importação;2026;Fevereiro;Dinamarca;110249
Importação;2026;Fevereiro;Dominica;1391
Importação;2026;Fevereiro;Egito;100498442
Importação;2026;Fevereiro;El Salvador;1033716
Importação;2026;Fevereiro;Emirados Árabes Unidos;85587
Importação;2026;Fevereiro;Equador;8627335
Importação;2026;Fevereiro;Eslováquia;27618
Importação;2026;Fevereiro;Eslovênia;28708756
Importação;2026;Fevereiro;Espanha;241400765
Importação;2026;Fevereiro;Estados Unidos;2790064131
Importação;2026;Fevereiro;Estônia;4441616
Importação;2026;Fevereiro;Etiópia;289281
Importação;2026;Fevereiro;Faroe, Ilhas;237
Importação;2026;Fevereiro;Filipinas;22028481
Importação;2026;Fevereiro;Finlândia;168741921
Importação;2026;Fevereiro;França;364246644
Importação;2026;Fevereiro;Gabão;67470684
Importação;2026;Fevereiro;Gana;1391125
Importação;2026;Fevereiro;Geórgia;13520
Importação;2026;Fevereiro;Grécia;6878700
Importação;2026;Fevereiro;Guatemala;4708366
Importação;2026;Fevereiro;Guiana;69241554
Importação;2026;Fevereiro;Guiana Francesa;1341
Importação;2026;Fevereiro;Guiné;11
Importação;2026;Fevereiro;Gâmbia;92
Importação;2026;Fevereiro;Haiti;229093
Importação;2026;Fevereiro;Honduras;3780929
Importação;2026;Fevereiro;Hong Kong;81095037
Importação;2026;Fevereiro;Hungria;36300084
Importação;2026;Fevereiro;Ilha de Man;2516
Importação;2026;Fevereiro;Indonésia;202896541
Importação;2026;Fevereiro;Irlanda;75794333
Importação;2026;Fevereiro;Irã;796792
Importação;2026;Fevereiro;Islândia;360048
Importação;2026;Fevereiro;Israel;84671278
Importação;2026;Fevereiro;Itália;466645343
Importação;2026;Fevereiro;Jamaica;33
Importação;2026;Fevereiro;Japão;414341781
Importação;2026;Fevereiro;Jordânia;236259
Importação;2026;Fevereiro;Laos;1108485
Importação;2026;Fevereiro;Lesoto;8
Importação;2026;Fevereiro;Letônia;3360650
Importação;2026;Fevereiro;Liechtenstein;772354
Importação;2026;Fevereiro;Lituânia;3478089
Importação;2026;Fevereiro;Luxemburgo;2516206
Importação;2026;Fevereiro;Líbano;151483
Importação;2026;Fevereiro;Líbia;532871
Importação;2026;Fevereiro;Macau;727104
Importação;2026;Fevereiro;Macedônia;1926443
Importação;2026;Fevereiro;Madagascar;824027
Importação;2026;Fevereiro;Maldivas;5
Importação;2026;Fevereiro;Malta;667739
Importação;2026;Fevereiro;Malásia;139477403
Importação;2026;Fevereiro;Marrocos;109129281
Importação;2026;Fevereiro;Marshall, Ilhas;84369
Importação;2026;Fevereiro;Martinica;122
Importação;2026;Fevereiro;Maurício;51967
Importação;2026;Fevereiro;Mianmar;703744
Importação;2026;Fevereiro;Moldávia;442918
Importação;2026;Fevereiro;Mongólia;17418
Importação;2026;Fevereiro;Montenegro;6616
Importação;2026;Fevereiro;Montserrat;433
Importação;2026;Fevereiro;Moçambique;4826123
Importação;2026;Fevereiro;México;423160378
Importação;2026;Fevereiro;Mônaco;266687
Importação;2026;Fevereiro;Namíbia;6073
Importação;2026;Fevereiro;Nauru;2543
Importação;2026;Fevereiro;Nepal;19591
Importação;2026;Fevereiro;Nicarágua;94998
Importação;2026;Fevereiro;Nigéria;12235799
Importação;2026;Fevereiro;Noruega;86323008
Importação;2026;Fevereiro;Nova Caledônia;47119
Importação;2026;Fevereiro;Nova Zelândia;7737659
Importação;2026;Fevereiro;Não Definido;296358
Importação;2026;Fevereiro;Níger;174
Importação;2026;Fevereiro;Omã;107390045
Importação;2026;Fevereiro;Organizações Internacionais;78
Importação;2026;Fevereiro;Panamá;1667289
Importação;2026;Fevereiro;Paquistão;11371500
Importação;2026;Fevereiro;Paraguai;248638398
Importação;2026;Fevereiro;Países Baixos (Holanda);194087778
Importação;2026;Fevereiro;Peru;87740632
Importação;2026;Fevereiro;Pitcairn;10679
Importação;2026;Fevereiro;Polônia;83047634
Importação;2026;Fevereiro;Porto Rico;35928897
Importação;2026;Fevereiro;Portugal;76318367
Importação;2026;Fevereiro;Quirguistão;66
Importação;2026;Fevereiro;Quênia;148036
Importação;2026;Fevereiro;Reino Unido;223312000
Importação;2026;Fevereiro;República Centro-Africana;31838
Importação;2026;Fevereiro;República Dominicana;3898510
Importação;2026;Fevereiro;Reunião;37169
Importação;2026;Fevereiro;Romênia;29884553
Importação;2026;Fevereiro;Rússia;656953684
Importação;2026;Fevereiro;Samoa;17
Importação;2026;Fevereiro;Samoa Americana;70854
Importação;2026;Fevereiro;San Marino;610719
Importação;2026;Fevereiro;Seicheles;221610
Importação;2026;Fevereiro;Senegal;48503
Importação;2026;Fevereiro;Serra Leoa;632
Importação;2026;Fevereiro;Singapura;63047084
Importação;2026;Fevereiro;Somália;448
Importação;2026;Fevereiro;Sri Lanka;4699333
Importação;2026;Fevereiro;Suazilândia;1582
Importação;2026;Fevereiro;Sudão;19
Importação;2026;Fevereiro;Suriname;137
Importação;2026;Fevereiro;Suécia;173609882
Importação;2026;Fevereiro;Suíça;274856220
Importação;2026;Fevereiro;Svalbard e Jan Mayen;11
Importação;2026;Fevereiro;São Cristóvão e Névis;1291
Importação;2026;Fevereiro;São Pedro e Miquelon;544
Importação;2026;Fevereiro;Sérvia;5002037
Importação;2026;Fevereiro;Síria;35351
Importação;2026;Fevereiro;Tadjiquistão;557
Importação;2026;Fevereiro;Tailândia;185904
Importação;2026;Fevereiro;Taiwan (Formosa);207133869
Importação;2026;Fevereiro;Tanzânia;84613
Importação;2026;Fevereiro;Tcheca, República;56667442
Importação;2026;Fevereiro;Terras Austrais Francesas;55
Importação;2026;Fevereiro;Toquelau;29206
Importação;2026;Fevereiro;Trinidad e Tobago;18383348
Importação;2026;Fevereiro;Tunísia;8931112
Importação;2026;Fevereiro;Turcomenistão;73340094
Importação;2026;Fevereiro;Turquia;79558768
Importação;2026;Fevereiro;Ucrânia;3376631
Importação;2026;Fevereiro;Uganda;1982
Importação;2026;Fevereiro;Uruguai;143539530
Importação;2026;Fevereiro;Uzbequistão;1272295
Importação;2026;Fevereiro;Vaticano;181
Importação;2026;Fevereiro;Venezuela;37895091
Importação;2026;Fevereiro;Vietnã;303671617
Importação;2026;Fevereiro;Virgens, Ilhas (Britânicas);693031
Importação;2026;Fevereiro;Zimbábue;68322
Importação;2026;Fevereiro;África do Sul;84836008
Importação;2026;Fevereiro;Áustria;94458154
Importação;2026;Fevereiro;Índia;496949390
Importação;2026;Março;Afeganistão;23423
Importação;2026;Março;Aland, Ilhas;1302
Importação;2026;Março;Albânia;630491
Importação;2026;Março;Alemanha;1514600511
Importação;2026;Março;Andorra;120
Importação;2026;Março;Angola;273
Importação;2026;Março;Anguilla;3306
Importação;2026;Março;Antártica;31912
Importação;2026;Março;Antígua e Barbuda;31661
Importação;2026;Março;Argentina;1127684055
Importação;2026;Março;Argélia;214264228
Importação;2026;Março;Armênia;14650282
Importação;2026;Março;Aruba;836
Importação;2026;Março;Arábia Saudita;317843035
Importação;2026;Março;Austrália;64553147
Importação;2026;Março;Azerbaijão;1227
Importação;2026;Março;Bancos Centrais;522
Importação;2026;Março;Bangladesh;34322109
Importação;2026;Março;Barbados;1
Importação;2026;Março;Barein;2684944
Importação;2026;Março;Belarus;31083
Importação;2026;Março;Belize;51790
Importação;2026;Março;Benin;18738
Importação;2026;Março;Bermudas;199063
Importação;2026;Março;Bolívia;85778096
Importação;2026;Março;Botsuana;8873
Importação;2026;Março;Brasil;78630267
Importação;2026;Março;Bulgária;9395283
Importação;2026;Março;Burkina Faso;23
Importação;2026;Março;Butão;34191
Importação;2026;Março;Bélgica;239788924
Importação;2026;Março;Bósnia-Herzegovina;1657035
Importação;2026;Março;Cabo Verde;336
Importação;2026;Março;Camarões;2153465
Importação;2026;Março;Camboja;23958399
Importação;2026;Março;Canadá;232639648
Importação;2026;Março;Catar;37474009
Importação;2026;Março;Cayman, Ilhas;1888
Importação;2026;Março;Cazaquistão;33426932
Importação;2026;Março;Chade;6
Importação;2026;Março;Chile;429606023
Importação;2026;Março;China;6664865606
Importação;2026;Março;Chipre;396775
Importação;2026;Março;Christmas (Navidad), Ilha;5
Importação;2026;Março;Colômbia;166855715
Importação;2026;Março;Comores;8993
Importação;2026;Março;Congo;1233736
Importação;2026;Março;Congo, República Democrática;19998998
Importação;2026;Março;Coreia do Sul;610025834
Importação;2026;Março;Costa Rica;12751682
Importação;2026;Março;Costa do Marfim;9699959
Importação;2026;Março;Coveite (Kuweit);126908
Importação;2026;Março;Croácia;2738254
Importação;2026;Março;Cuba;172144
Importação;2026;Março;Curaçao;220251
Importação;2026;Março;Dinamarca;156157438
Importação;2026;Março;Egito;147623909
Importação;2026;Março;El Salvador;434471
Importação;2026;Março;Emirados Árabes Unidos;131450666
Importação;2026;Março;Equador;11319797
Importação;2026;Março;Eslováquia;39054805
Importação;2026;Março;Eslovênia;9592162
Importação;2026;Março;Espanha;311184511
Importação;2026;Março;Estados Unidos;3315336792
Importação;2026;Março;Estônia;5719764
Importação;2026;Março;Etiópia;130370
Importação;2026;Março;Falkland (Malvinas);128
Importação;2026;Março;Filipinas;29291267
Importação;2026;Março;Finlândia;74974008
Importação;2026;Março;França;522208400
Importação;2026;Março;Gabão;67591981
Importação;2026;Março;Gana;74106391
Importação;2026;Março;Geórgia;496
Importação;2026;Março;Gibraltar;209
Importação;2026;Março;Grécia;6689787
Importação;2026;Março;Guatemala;11409762
Importação;2026;Março;Guiana;69522644
Importação;2026;Março;Guiné;56
Importação;2026;Março;Gâmbia;249
Importação;2026;Março;Haiti;2438
Importação;2026;Março;Honduras;3047998
Importação;2026;Março;Hong Kong;88778366
Importação;2026;Março;Hungria;50786892
Importação;2026;Março;Ilha de Man;36000
Importação;2026;Março;Indonésia;188826102
Importação;2026;Março;Iraque;107261
Importação;2026;Março;Irlanda;169755904
Importação;2026;Março;Irã;849847
Importação;2026;Março;Islândia;1173422
Importação;2026;Março;Israel;93240434
Importação;2026;Março;Itália;6529359
Importação;2026;Março;Iêmen;56
Importação;2026;Março;Jamaica;208
Importação;2026;Março;Japão;472466063
Importação;2026;Março;Jersey;8267
Importação;2026;Março;Jordânia;948187
Importação;2026;Março;Laos;1685474
Importação;2026;Março;Lesoto;11306
Importação;2026;Março;Letônia;2873523
Importação;2026;Março;Libéria;4641
Importação;2026;Março;Liechtenstein;1095218
Importação;2026;Março;Lituânia;4870503
Importação;2026;Março;Luxemburgo;4392707
Importação;2026;Março;Líbano;61652
Importação;2026;Março;Líbia;449763
Importação;2026;Março;Macau;347630
Importação;2026;Março;Macedônia;2508937
Importação;2026;Março;Madagascar;299483
Importação;2026;Março;Malta;1075625
Importação;2026;Março;Malásia;151330285
Importação;2026;Março;Marrocos;257457526
Importação;2026;Março;Marshall, Ilhas;153418
Importação;2026;Março;Maurício;140599
Importação;2026;Março;Mianmar;880219
Importação;2026;Março;Moldávia;224
Importação;2026;Março;Mongólia;1722
Importação;2026;Março;Montenegro;1080
Importação;2026;Março;Montserrat;6329
Importação;2026;Março;Moçambique;792
Importação;2026;Março;México;686988008
Importação;2026;Março;Mônaco;538234
Importação;2026;Março;Namíbia;9009
Importação;2026;Março;Nauru;4292
Importação;2026;Março;Nepal;9774
Importação;2026;Março;Nicarágua;60502
Importação;2026;Março;Nigéria;70508855
Importação;2026;Março;Niue;7320
Importação;2026;Março;Noruega;93329613
Importação;2026;Março;Nova Caledônia;16
Importação;2026;Março;Nova Zelândia;5117640
Importação;2026;Março;Não Definido;214193
Importação;2026;Março;Níger;10250
Importação;2026;Março;Omã;6189885
Importação;2026;Março;Panamá;1719045
Importação;2026;Março;Paquistão;21326110
Importação;2026;Março;Paraguai;318758740
Importação;2026;Março;Países Baixos (Holanda);234994
Importação;2026;Março;Peru;165207866
Importação;2026;Março;Polinésia Francesa;136
Importação;2026;Março;Polônia;89214757
Importação;2026;Março;Porto Rico;44909809
Importação;2026;Março;Portugal;126370624
Importação;2026;Março;Quirguistão;56
Importação;2026;Março;Quênia;265394
Importação;2026;Março;Reino Unido;293426947
Importação;2026;Março;República Centro-Africana;11
Importação;2026;Março;República Dominicana;3662390
Importação;2026;Março;Reunião;21384
Importação;2026;Março;Romênia;34144494
Importação;2026;Março;Ruanda;3
Importação;2026;Março;Rússia;988954837
Importação;2026;Março;Samoa;57652
Importação;2026;Março;Samoa Americana;22862
Importação;2026;Março;San Marino;920485
Importação;2026;Março;Seicheles;135829
Importação;2026;Março;Senegal;425
Importação;2026;Março;Serra Leoa;13196
Importação;2026;Março;Singapura;76762374
Importação;2026;Março;Somália;189
Importação;2026;Março;Sri Lanka;8411229
Importação;2026;Março;Suazilândia;4490
Importação;2026;Março;Suriname;12578
Importação;2026;Março;Suécia;194493345
Importação;2026;Março;Suíça;240418856
Importação;2026;Março;São Cristóvão e Névis;4776
Importação;2026;Março;São Vicente e Granadinas;1050
Importação;2026;Março;Sérvia;5643656
Importação;2026;Março;Síria;37837
Importação;2026;Março;Tailândia;214844373
Importação;2026;Março;Taiwan (Formosa);236078735
Importação;2026;Março;Tanzânia;624
Importação;2026;Março;Tcheca, República;82406040
Importação;2026;Março;Terras Austrais Francesas;74
Importação;2026;Março;Timor Leste;290
Importação;2026;Março;Togo;173
Importação;2026;Março;Toquelau;1023
